Fecha,Presion,UnixTime,Cuentas,Cuentas_corr
2026-03-12 07:30:00,980.5563555555555,1773301050.5469494,167.7137730900798,164.8640440251482
2026-03-12 07:45:00,980.7483111111111,1773301950.5694137,168.59459179019385,165.79353395014027
2026-03-12 08:00:00,980.8719555555556,1773302850.646747,168.65700114025086,165.89592556825892
2026-03-12 08:15:00,980.9649888888889,1773303750.7455118,168.38025769669326,165.65453259750097
2026-03-12 08:30:00,981.0675333333332,1773304650.7220466,168.19665450399086,165.5078418963423
2026-03-12 08:45:00,981.057,1773305550.7474945,168.4636750285063,165.7671016005329
2026-03-12 09:00:00,981.2576914539401,1773306450.242625,168.88463169897375,166.24803580896193
2026-03-12 09:15:00,981.4917888888889,1773307350.3118243,168.4392132269099,165.88722049505807
2026-03-12 09:30:00,981.5215016685206,1773308251.0537574,167.268661345496,164.74419316312373
2026-03-12 09:45:00,981.6280888888889,1773309151.111572,168.4166202964652,165.9101908202286
2026-03-12 10:00:00,981.733385127636,1773310050.6575584,167.74066590649946,165.2790990677615
2026-03-12 10:15:00,981.7742666666667,1773310950.7077508,167.9754549600912,165.5239758268819
2026-03-12 10:30:00,981.8643270300333,1773311850.3994915,167.77812557077627,165.3593082724658
2026-03-12 10:45:00,982.2461777777778,1773312750.3977954,168.00881299885975,165.7131770229514
2026-03-12 11:00:00,982.4204666666666,1773313650.4509215,167.9541984036488,165.71706388891474
2026-03-12 11:15:00,982.5438777777778,1773314550.5355315,168.0297890535918,165.83257379177036
2026-03-12 11:30:00,982.6626777777777,1773315450.678796,167.42804561003422,165.2779643316715
2026-03-12 11:45:00,982.8806,1773316350.7510264,166.75902622576967,164.6892996520932
2026-03-12 12:00:00,983.0528634850167,1773317250.2170591,168.22071607753705,166.19009487494958
2026-03-12 12:15:00,983.282688888889,1773318150.3117738,167.44290535917904,165.49772692703309
2026-03-12 12:30:00,983.5412680756396,1773319050.973151,168.1898244013683,166.32196159391222
2026-03-12 12:45:00,983.6402555555555,1773319951.0662496,168.15157582668186,166.31706115014956
2026-03-12 13:00:00,983.7712319644838,1773320850.5146058,167.95667502850625,166.16780912281826
2026-03-12 13:15:00,983.8176333333333,1773321750.6149652,168.01293956670466,166.2389011103381
2026-03-12 13:30:00,983.9963666666667,1773322650.7009938,167.8345313568985,166.12174907746618
2026-03-12 13:45:00,984.1776974416018,1773323550.2833357,167.02220205479452,165.37767499511003
2026-03-12 14:00:00,984.2259156492786,1773324450.277701,168.1471993166287,166.5076519825435
2026-03-12 14:15:00,984.2164,1773325350.8703723,167.53597833523372,165.8992335054657
2026-03-12 14:30:00,984.2406666666667,1773326250.9719985,167.58861915621438,165.95941441941486
2026-03-12 14:45:00,984.3654616240267,1773327150.8890748,167.3396815068493,165.75426223525267
2026-03-12 15:00:00,984.4555777777778,1773328050.706809,168.24661687571265,166.682643955154
2026-03-12 15:15:00,984.6067888888888,1773328950.833616,167.40277309007982,165.89680759804708
2026-03-12 15:30:00,984.7590333333334,1773329850.9501498,167.55040478905357,166.09367717374366
2026-03-12 15:45:00,984.8104555555556,1773330751.0019794,168.28382554161917,166.83787883862212
2026-03-12 16:00:00,984.8248168701443,1773331650.4731617,168.32211630558726,166.88063377822166
2026-03-12 16:15:00,984.8215684093437,1773332550.3797317,167.60019634703195,166.1638166649761
2026-03-12 16:30:00,984.8719666666667,1773333450.2345598,167.67213340935007,166.2518939738662
2026-03-12 16:45:00,984.8769777777778,1773334350.260941,168.59009007981754,167.16375058606297
2026-03-12 17:00:00,984.9335000000001,1773335250.2813914,169.4630228050171,168.0482938040795
2026-03-12 17:15:00,985.0945222222223,1773336150.3617198,167.5332212086659,166.188114121956
2026-03-12 17:30:00,985.1337222222223,1773337050.4504592,168.29875940706955,166.96059509006636
2026-03-12 17:45:00,985.2033111111111,1773337950.470825,167.64703648802737,166.33720293214026
2026-03-12 18:00:00,985.3286903440622,1773338850.356161,167.5185979498861,166.2514516223294
2026-03-12 18:15:00,985.3773,1773339750.871881,167.6316818700114,166.37985470034735
2026-03-12 18:30:00,985.4879310344827,1773340650.4546177,167.87331392694063,166.65655301024645
2026-03-12 18:45:00,985.5388,1773341550.5860407,168.62730330672747,167.42210971964195
2026-03-12 19:00:00,985.5362153163152,1773342450.5467901,167.55519248291571,166.35680140084628
2026-03-12 19:15:00,985.5314555555556,1773343350.6450133,168.50482762557075,167.29805194198383
2026-03-12 19:30:00,985.7093882091212,1773344250.6168466,167.74075142531356,166.59872396031432
2026-03-12 19:45:00,985.8466000000001,1773345150.9221783,167.19434321550742,166.10161180075983
2026-03-12 20:00:00,985.9459822419533,1773346050.3991187,167.01672405929304,165.95813681472035
2026-03-12 20:15:00,986.0519888888889,1773346950.5156503,168.0612725199544,167.0314738460083
2026-03-12 20:30:00,986.1148164627364,1773347850.7327983,167.60194977168948,166.5958979237066
2026-03-12 20:45:00,986.2629888888889,1773348750.324939,167.98916191562142,167.03027700706676
2026-03-12 21:00:00,986.3468368479466,1773349650.1824193,166.7655159453303,165.84142422630583
2026-03-12 21:15:00,986.3579,1773350550.7772553,167.51205131128847,166.58750876795563
2026-03-12 21:30:00,986.3401555555555,1773351450.816425,166.85904446978336,165.93221718639606
2026-03-12 21:45:00,986.3142046718576,1773352350.9617646,166.9733584474886,166.0372783492987
2026-03-12 22:00:00,986.2917777777777,1773353250.5243313,167.51741391106043,166.57081224901052
2026-03-12 22:15:00,986.4030333333333,1773354150.6233845,167.588842645382,166.67892114229983
2026-03-12 22:30:00,986.560188888889,1773355050.6713142,167.87624743443558,167.01725259984698
2026-03-12 22:45:00,986.6435,1773355950.6237564,167.6337913340935,166.80382801618504
2026-03-12 23:00:00,986.7352275249723,1773356850.3306773,166.92386218678817,166.12788796830964
2026-03-12 23:15:00,986.7890444444445,1773357750.8607984,168.57403192702395,167.7882476174079
2026-03-12 23:30:00,986.7924555555555,1773358650.9016235,167.50036259977196,166.72072045171845
2026-03-12 23:45:00,986.9053503893215,1773359550.944065,166.7008607305936,165.96240828673083
2026-03-13 00:00:00,987.0477999999999,1773360450.7193556,167.31609007981757,166.622376113091
2026-03-13 00:15:00,987.1131333333334,1773361350.8252282,167.1676510832383,166.49630665973297
2026-03-13 00:30:00,987.1208888888889,1773362250.9307656,167.6614503990878,166.99071307149651
2026-03-13 00:45:00,987.1216666666667,1773363151.046948,166.99147776510833,166.32367941931176
2026-03-13 01:00:00,987.1631853496116,1773364050.5906093,165.84329760547323,165.19380751732066
2026-03-13 01:15:00,987.1825,1773364950.6933126,166.04625997719498,165.40236428424816
2026-03-13 01:30:00,987.0994555555557,1773365850.8377008,166.82348118586089,166.14897378723583
2026-03-13 01:45:00,987.1316462736373,1773366750.7137604,167.67575456621006,167.00855312601354
2026-03-13 02:00:00,987.2209988901221,1773367650.502876,166.28430410022779,165.65223968133446
2026-03-13 02:15:00,987.2645777777777,1773368551.0109868,166.88129646522233,166.2614531614148
2026-03-13 02:30:00,987.2758111111111,1773369451.0712261,167.31608209806157,166.6983689947474
2026-03-13 02:45:00,987.3608111111112,1773370351.1543386,167.5245062713797,166.9344001242361
2026-03-13 03:00:00,987.4400222469411,1773371251.2246962,167.14050684931507,166.57814093984692
2026-03-13 03:15:00,987.5153,1773372150.758431,166.94204903078676,166.40540222207892
2026-03-13 03:30:00,987.6244111111112,1773373050.7175326,167.4183717217788,166.91661468121367
2026-03-13 03:45:00,987.6575333333333,1773373950.7409887,166.4751117445838,165.98717704185705
2026-03-13 04:00:00,987.7019333333333,1773374850.7973802,165.78134093500572,165.31011854525275
2026-03-13 04:15:00,987.7399555555555,1773375750.8617167,166.18677194982897,165.72699928791636
2026-03-13 04:30:00,987.8124,1773376650.920566,166.53237628278222,166.0957111509337
2026-03-13 04:45:00,987.7556111111111,1773377550.961599,166.67531927023947,166.21939942492023
2026-03-13 05:00:00,987.7954495005549,1773378450.4193087,166.71611744583808,166.27333359799118
2026-03-13 05:15:00,987.7336888888889,1773379350.535093,166.00075256556443,165.53941977152968
2026-03-13 05:30:00,987.6341824249165,1773380250.229904,166.44028995433789,165.94470721318186
2026-03-13 05:45:00,987.5152111111112,1773381150.3837228,166.2917890535918,165.7572030827835
2026-03-13 06:00:00,987.5409877913429,1773382050.4452689,166.67478246013667,166.14753050530476
2026-03-13 06:15:00,987.4912777777777,1773382951.0484824,167.03276168757125,166.48782426955304
2026-03-13 06:30:00,987.3595888888889,1773383850.623256,166.38804680365297,165.8015385491238
2026-03-13 06:45:00,987.3359888888888,1773384750.2123446,166.91031128848346,166.31411187046703
2026-03-13 07:00:00,987.2396111111111,1773385650.658247,166.72928132118452,166.10170842462662
2026-03-13 07:15:00,987.2172,1773386550.843459,166.21694754846067,165.5838810843026
2026-03-13 07:30:00,987.0666555555556,1773387450.9389184,166.9647149372862,166.2787282543256
2026-03-13 07:45:00,986.966129032258,1773388350.9791048,166.94911187214612,166.22976493491709
2026-03-13 08:00:00,986.8877,1773389250.7307682,167.76634777651083,167.01727948784793
2026-03-13 08:15:00,986.8187444444444,1773390150.8201613,167.00070581527936,166.23212924084825
2026-03-13 08:30:00,986.7124,1773391050.9238827,166.69160661345495,165.88916605153895
2026-03-13 08:45:00,986.7184888888888,1773391951.047094,166.70986431014825,165.90935625205557
2026-03-13 09:00:00,986.6924888888889,1773392851.1142018,166.89988369441278,166.0898263049956
2026-03-13 09:15:00,986.7184666666667,1773393750.7300832,166.45344406392695,165.65415992313692
2026-03-13 09:30:00,986.7473222222222,1773394650.3021314,167.43420410490307,166.63982719553738
2026-03-13 09:45:00,986.9227222222222,1773395550.4433398,166.55827594070698,165.82621643033664
2026-03-13 10:00:00,987.0364555555556,1773396450.5711613,167.28760205245155,166.59022641072343
2026-03-13 10:15:00,987.1336888888889,1773397350.7116218,166.78105245153935,166.1180897650103
2026-03-13 10:30:00,987.1427111111111,1773398250.5913448,166.9934766248575,166.33267089560658
2026-03-13 10:45:00,987.1157888888889,1773399150.5990465,166.94769213226908,166.27811418196958
2026-03-13 11:00:00,987.0925305216426,1773400050.553786,166.81604328018224,166.13926489877386
2026-03-13 11:15:00,987.0363848720801,1773400950.7351682,167.18130022831048,166.48434419403515
2026-03-13 11:30:00,987.1134555555556,1773401850.943403,166.87934663625998,166.20926715452921
2026-03-13 11:45:00,987.1364111111111,1773402751.0390131,167.00717217787914,166.34421630396642
2026-03-13 12:00:00,987.1484239733629,1773403650.5534658,166.8606305587229,166.20224948159913
2026-03-13 12:15:00,987.1363,1773404550.6053455,166.76911516533636,166.1070673758463
2026-03-13 12:30:00,987.0970777777777,1773405450.7380486,167.64614823261115,166.96752056833694
2026-03-13 12:45:00,987.0755394883204,1773406350.4282026,166.7803721461187,166.0980940313133
2026-03-13 13:00:00,987.0144062153163,1773407250.3690784,167.6010478359909,166.89500551387286
2026-03-13 13:15:00,987.0130555555556,1773408150.9828315,167.35358722919042,166.64813719822783
2026-03-13 13:30:00,987.0404222222222,1773409051.0720022,167.0297251995439,166.33474415866942
2026-03-13 13:45:00,987.0786333333333,1773409950.6797347,167.38631735159817,166.7025918898032
2026-03-13 14:00:00,987.1239933259177,1773410850.4711795,167.55480729760546,166.88553276867458
2026-03-13 14:15:00,987.1749111111111,1773411750.9093227,167.04021664766248,166.38994113180766
2026-03-13 14:30:00,987.2773333333333,1773412650.987752,166.98980843785634,166.37380641708447
2026-03-13 14:45:00,987.2669666666667,1773413551.066527,167.19822576966934,166.57800117351573
2026-03-13 15:00:00,987.2485460599335,1773414450.5194685,167.87675142531356,167.24784809979226
2026-03-13 15:15:00,987.2024026696329,1773415350.4835227,168.28944406392696,167.6435227058695
2026-03-13 15:30:00,987.0966333333333,1773416250.3261635,167.56187799315848,166.88344311192694
2026-03-13 15:45:00,987.0943222222222,1773417150.3961701,168.19691106043328,167.51513072414627
2026-03-13 16:00:00,987.1507103218646,1773418050.3928819,167.4913735763098,166.83126664700114
2026-03-13 16:15:00,987.1680666666667,1773418951.0205572,169.70881755986318,169.04583930757664
2026-03-13 16:30:00,987.2379333333333,1773419851.0911777,168.75597035347778,168.12020481458472
2026-03-13 16:45:00,987.2455888888888,1773420750.6751642,168.2426187214612,167.6113534625656
2026-03-13 17:00:00,987.1886429365961,1773421650.6440706,168.23274686431014,167.58243127653375
2026-03-13 17:15:00,987.1971555555555,1773422551.017224,167.74449258836947,167.09890925651607
2026-03-13 17:30:00,987.1621222222223,1773423451.0547628,167.65246180159636,166.99553143029527
2026-03-13 17:45:00,987.1128,1773424351.0531192,167.58660205245155,166.9134638483376
2026-03-13 18:00:00,986.9973444444445,1773425250.6278584,167.45269520547944,166.74158792847916
2026-03-13 18:15:00,986.9605666666668,1773426150.282774,167.8810763968073,167.15585425550424
2026-03-13 18:30:00,986.8585888888889,1773427050.5017142,168.10699885974913,167.34666600274605
2026-03-13 18:45:00,986.8681222222222,1773427950.622538,168.0802086659065,167.32318724356674
2026-03-13 19:00:00,986.9229222222223,1773428850.5039659,168.42474002280503,167.68454407443895
2026-03-13 19:15:00,987.0129111111112,1773429750.357861,167.78292018244017,167.07561210655658
2026-03-13 19:30:00,986.9986111111111,1773430650.4312282,167.74020752565565,167.02830243209687
2026-03-13 19:45:00,986.9566222222222,1773431550.5057719,167.9072565564424,167.18060244621003
2026-03-13 20:00:00,986.9251942286348,1773432450.4057128,169.30015261959,168.55687531572863
2026-03-13 20:15:00,986.8559222222223,1773433351.0410607,168.15609464082098,167.3946469541786
2026-03-13 20:30:00,986.7405561735261,1773434250.88812,167.9159497716895,167.1170258030522
2026-03-13 20:45:00,986.6615111111112,1773435150.857302,167.76350513112885,166.93891299601103
2026-03-13 21:00:00,986.6178690344062,1773436050.3126743,168.6067149372862,167.7633345328297
2026-03-13 21:15:00,986.5711555555556,1773436950.4165285,167.900251995439,167.04479814256382
2026-03-13 21:30:00,986.6035372636262,1773437850.5577207,167.7999908675799,166.9558601281094
2026-03-13 21:45:00,986.5807555555555,1773438750.2232544,168.01215051311286,167.15933596435113
2026-03-13 22:00:00,986.570166481687,1773439650.1370668,167.87052050113897,167.0148877501446
2026-03-13 22:15:00,986.4894555555557,1773440550.7997494,167.3344321550741,166.45466024751937
2026-03-13 22:30:00,986.4159510567297,1773441450.4618945,168.1515605022831,167.24290446905428
2026-03-13 22:45:00,986.3876333333334,1773442350.6005185,168.35634321550742,167.4370974357592
2026-03-13 23:00:00,986.2709655937847,1773443250.5533955,167.8051104783599,166.84993794264776
2026-03-13 23:15:00,986.2365777777777,1773444150.6426868,169.13839155251142,168.16406378806758
2026-03-13 23:30:00,986.2272525027809,1773445050.5292082,167.80880159635117,166.83902131396147
2026-03-13 23:45:00,986.0833444444444,1773445950.9469132,167.4615108323831,166.44582488502814
2026-03-14 00:00:00,985.9474111111111,1773446851.0152025,166.89043443557583,165.83312154827894
2026-03-14 00:15:00,985.8615777777777,1773447751.0744767,167.95719726339794,166.86447850972473
2026-03-14 00:30:00,985.7907777777779,1773448650.6978352,167.83084132420092,166.71533607113003
