data,TempoEpochUTC,Contagem,Contagem_corr
2026-01-12 12:15:00+00:00,1768220100,1832.4,1841.74
2026-01-12 12:30:00+00:00,1768221000,1836.0,1845.44
2026-01-12 12:45:00+00:00,1768221900,1846.8,1856.28
2026-01-12 13:00:00+00:00,1768222800,1857.6,1867.12
2026-01-12 13:15:00+00:00,1768223700,1854.0,1863.39
2026-01-12 13:30:00+00:00,1768224600,1850.4,1859.66
2026-01-12 13:45:00+00:00,1768225500,1839.6,1848.6
2026-01-12 14:00:00+00:00,1768226400,1828.8,1837.55
2026-01-12 14:15:00+00:00,1768227300,1843.2,1851.74
2026-01-12 14:30:00+00:00,1768228200,1857.6,1865.92
2026-01-12 14:45:00+00:00,1768229100,1854.0,1861.96
2026-01-12 15:00:00+00:00,1768230000,1850.4,1857.99
2026-01-12 15:15:00+00:00,1768230900,1846.8,1853.98
2026-01-12 15:30:00+00:00,1768231800,1843.2,1849.97
2026-01-12 15:45:00+00:00,1768232700,1850.4,1856.78
2026-01-12 16:00:00+00:00,1768233600,1857.6,1863.58
2026-01-12 16:15:00+00:00,1768234500,1850.4,1855.94
2026-01-12 16:30:00+00:00,1768235400,1843.2,1848.31
2026-01-12 16:45:00+00:00,1768236300,1846.8,1851.54
2026-01-12 17:00:00+00:00,1768237200,1850.4,1854.77
2026-01-12 17:15:00+00:00,1768238100,1854.0,1858.05
2026-01-12 17:30:00+00:00,1768239000,1857.6,1861.33
2026-01-12 17:45:00+00:00,1768239900,1857.6,1861.06
2026-01-12 18:00:00+00:00,1768240800,1857.6,1860.8
2026-01-12 18:15:00+00:00,1768241700,1861.2,1864.2
2026-01-12 18:30:00+00:00,1768242600,1864.8,1867.6
2026-01-12 18:45:00+00:00,1768243500,1864.8,1867.45
2026-01-12 19:00:00+00:00,1768244400,1864.8,1867.3
2026-01-12 19:15:00+00:00,1768245300,1864.8,1867.2
2026-01-12 19:30:00+00:00,1768246200,1864.8,1867.1
2026-01-12 19:45:00+00:00,1768247100,1861.2,1863.44
2026-01-12 20:00:00+00:00,1768248000,1857.6,1859.77
2026-01-12 20:15:00+00:00,1768248900,1857.6,1859.73
2026-01-12 20:30:00+00:00,1768249800,1857.6,1859.69
2026-01-12 20:45:00+00:00,1768250700,1861.2,1863.28
2026-01-12 21:00:00+00:00,1768251600,1864.8,1866.86
2026-01-12 21:15:00+00:00,1768252500,1868.4,1870.45
2026-01-12 21:30:00+00:00,1768253400,1872.0,1874.04
2026-01-12 21:45:00+00:00,1768254300,1868.4,1870.43
2026-01-12 22:00:00+00:00,1768255200,1864.8,1866.82
2026-01-12 22:15:00+00:00,1768256100,1875.6,1877.63
2026-01-12 22:30:00+00:00,1768257000,1886.4,1888.44
2026-01-12 22:45:00+00:00,1768257900,1879.2,1881.23
2026-01-12 23:00:00+00:00,1768258800,1872.0,1874.02
2026-01-12 23:15:00+00:00,1768259700,1868.4,1870.42
2026-01-12 23:30:00+00:00,1768260600,1864.8,1866.81
2026-01-12 23:45:00+00:00,1768261500,1861.2,1863.21
2026-01-13 00:00:00+00:00,1768262400,1857.6,1859.61
2026-01-13 00:15:00+00:00,1768263300,1861.2,1863.21
2026-01-13 00:30:00+00:00,1768264200,1864.8,1866.81
2026-01-13 00:45:00+00:00,1768265100,1868.4,1870.42
2026-01-13 01:00:00+00:00,1768266000,1872.0,1874.02
2026-01-13 01:15:00+00:00,1768266900,1864.8,1866.82
2026-01-13 01:30:00+00:00,1768267800,1857.6,1859.61
2026-01-13 01:45:00+00:00,1768268700,1861.2,1863.21
2026-01-13 02:00:00+00:00,1768269600,1864.8,1866.81
2026-01-13 02:15:00+00:00,1768270500,1857.6,1859.6
2026-01-13 02:30:00+00:00,1768271400,1850.4,1852.4
2026-01-13 02:45:00+00:00,1768272300,1854.0,1856.0
2026-01-13 03:00:00+00:00,1768273200,1857.6,1859.61
2026-01-13 03:15:00+00:00,1768274100,1854.0,1856.0
2026-01-13 03:30:00+00:00,1768275000,1850.4,1852.4
2026-01-13 03:45:00+00:00,1768275900,1843.2,1845.19
2026-01-13 04:00:00+00:00,1768276800,1836.0,1837.98
2026-01-13 04:15:00+00:00,1768277700,1839.6,1841.58
2026-01-13 04:30:00+00:00,1768278600,1843.2,1845.19
2026-01-13 04:45:00+00:00,1768279500,1839.6,1841.58
2026-01-13 05:00:00+00:00,1768280400,1836.0,1837.98
2026-01-13 05:15:00+00:00,1768281300,1843.2,1845.19
2026-01-13 05:30:00+00:00,1768282200,1850.4,1852.4
2026-01-13 05:45:00+00:00,1768283100,1857.6,1859.6
2026-01-13 06:00:00+00:00,1768284000,1864.8,1866.81
2026-01-13 06:15:00+00:00,1768284900,1864.8,1866.81
2026-01-13 06:30:00+00:00,1768285800,1864.8,1866.81
2026-01-13 06:45:00+00:00,1768286700,1864.8,1866.81
2026-01-13 07:00:00+00:00,1768287600,1864.8,1866.81
2026-01-13 07:15:00+00:00,1768288500,1857.6,1859.6
2026-01-13 07:30:00+00:00,1768289400,1850.4,1852.4
2026-01-13 07:45:00+00:00,1768290300,1854.0,1856.0
2026-01-13 08:00:00+00:00,1768291200,1857.6,1859.61
2026-01-13 08:15:00+00:00,1768292100,1854.0,1856.0
2026-01-13 08:30:00+00:00,1768293000,1850.4,1852.4
2026-01-13 08:45:00+00:00,1768293900,1850.4,1852.4
2026-01-13 09:00:00+00:00,1768294800,1850.4,1852.4
2026-01-13 09:15:00+00:00,1768295700,1854.0,1856.0
2026-01-13 09:30:00+00:00,1768296600,1857.6,1859.61
2026-01-13 09:45:00+00:00,1768297500,1850.4,1852.4
2026-01-13 10:00:00+00:00,1768298400,1843.2,1845.19
2026-01-13 10:15:00+00:00,1768299300,1850.4,1852.4
2026-01-13 10:30:00+00:00,1768300200,1857.6,1859.61
2026-01-13 10:45:00+00:00,1768301100,1861.2,1863.21
2026-01-13 11:00:00+00:00,1768302000,1864.8,1866.81
2026-01-13 11:15:00+00:00,1768302900,1854.0,1856.0
2026-01-13 11:30:00+00:00,1768303800,1843.2,1845.19
2026-01-13 11:45:00+00:00,1768304700,1854.0,1856.0
2026-01-13 12:00:00+00:00,1768305600,1864.8,1866.81
2026-01-13 12:15:00+00:00,1768306500,1861.2,1863.2
2026-01-13 12:30:00+00:00,1768307400,1857.6,1859.6
2026-01-13 12:45:00+00:00,1768308300,1857.6,1859.6
2026-01-13 13:00:00+00:00,1768309200,1857.6,1859.59
2026-01-13 13:15:00+00:00,1768310100,1846.8,1848.77
2026-01-13 13:30:00+00:00,1768311000,1836.0,1837.95
2026-01-13 13:45:00+00:00,1768311900,1854.0,1855.95
2026-01-13 14:00:00+00:00,1768312800,1872.0,1873.95
2026-01-13 14:15:00+00:00,1768313700,1861.2,1863.1
2026-01-13 14:30:00+00:00,1768314600,1850.4,1852.26
2026-01-13 14:45:00+00:00,1768315500,1861.2,1863.01
2026-01-13 15:00:00+00:00,1768316400,1872.0,1873.76
2026-01-13 15:15:00+00:00,1768317300,1864.8,1866.46
2026-01-13 15:30:00+00:00,1768318200,1857.6,1859.17
2026-01-13 15:45:00+00:00,1768319100,1854.0,1855.43
2026-01-13 16:00:00+00:00,1768320000,1850.4,1851.69
2026-01-13 16:15:00+00:00,1768320900,1857.6,1858.7
2026-01-13 16:30:00+00:00,1768321800,1864.8,1865.71
2026-01-13 16:45:00+00:00,1768322700,1872.0,1872.66
2026-01-13 17:00:00+00:00,1768323600,1879.2,1879.61
2026-01-13 17:15:00+00:00,1768324500,1875.6,1875.7
2026-01-13 17:30:00+00:00,1768325400,1872.0,1871.78
2026-01-13 17:45:00+00:00,1768326300,1872.0,1871.42
2026-01-13 18:00:00+00:00,1768327200,1872.0,1871.06
2026-01-13 18:15:00+00:00,1768328100,1875.6,1874.28
2026-01-13 18:30:00+00:00,1768329000,1879.2,1877.49
2026-01-13 18:45:00+00:00,1768329900,1872.0,1869.92
2026-01-13 19:00:00+00:00,1768330800,1864.8,1862.36
2026-01-13 19:15:00+00:00,1768331700,1868.4,1865.63
2026-01-13 19:30:00+00:00,1768332600,1872.0,1868.9
2026-01-13 19:45:00+00:00,1768333500,1875.6,1872.24
2026-01-13 20:00:00+00:00,1768334400,1879.2,1875.59
2026-01-13 20:15:00+00:00,1768335300,1875.6,1871.86
2026-01-13 20:30:00+00:00,1768336200,1872.0,1868.13
2026-01-13 20:45:00+00:00,1768337100,1872.0,1868.12
2026-01-13 21:00:00+00:00,1768338000,1872.0,1868.11
2026-01-13 21:15:00+00:00,1768338900,1868.4,1864.64
2026-01-13 21:30:00+00:00,1768339800,1864.8,1861.16
2026-01-13 21:45:00+00:00,1768340700,1861.2,1857.8
2026-01-13 22:00:00+00:00,1768341600,1857.6,1854.43
2026-01-13 22:15:00+00:00,1768342500,1857.6,1854.74
2026-01-13 22:30:00+00:00,1768343400,1857.6,1855.05
2026-01-13 22:45:00+00:00,1768344300,1864.8,1862.6
2026-01-13 23:00:00+00:00,1768345200,1872.0,1870.16
2026-01-13 23:15:00+00:00,1768346100,1868.4,1866.94
2026-01-13 23:30:00+00:00,1768347000,1864.8,1863.73
2026-01-13 23:45:00+00:00,1768347900,1868.4,1867.7
2026-01-14 00:00:00+00:00,1768348800,1872.0,1871.66
2026-01-14 00:15:00+00:00,1768349700,1868.4,1868.38
2026-01-14 00:30:00+00:00,1768350600,1864.8,1865.1
2026-01-14 00:45:00+00:00,1768351500,1864.8,1865.36
2026-01-14 01:00:00+00:00,1768352400,1864.8,1865.63
2026-01-14 01:15:00+00:00,1768353300,1872.0,1873.04
2026-01-14 01:30:00+00:00,1768354200,1879.2,1880.44
2026-01-14 01:45:00+00:00,1768355100,1868.4,1869.78
2026-01-14 02:00:00+00:00,1768356000,1857.6,1859.12
2026-01-14 02:15:00+00:00,1768356900,1861.2,1862.82
2026-01-14 02:30:00+00:00,1768357800,1864.8,1866.53
2026-01-14 02:45:00+00:00,1768358700,1857.6,1859.38
2026-01-14 03:00:00+00:00,1768359600,1850.4,1852.24
2026-01-14 03:15:00+00:00,1768360500,1850.4,1852.28
2026-01-14 03:30:00+00:00,1768361400,1850.4,1852.31
2026-01-14 03:45:00+00:00,1768362300,1857.6,1859.54
2026-01-14 04:00:00+00:00,1768363200,1864.8,1866.77
2026-01-14 04:15:00+00:00,1768364100,1857.6,1859.58
2026-01-14 04:30:00+00:00,1768365000,1850.4,1852.38
2026-01-14 04:45:00+00:00,1768365900,1850.4,1852.38
2026-01-14 05:00:00+00:00,1768366800,1850.4,1852.39
2026-01-14 05:15:00+00:00,1768367700,1857.6,1859.6
2026-01-14 05:30:00+00:00,1768368600,1864.8,1866.81
2026-01-14 05:45:00+00:00,1768369500,1868.4,1870.42
2026-01-14 06:00:00+00:00,1768370400,1872.0,1874.02
2026-01-14 06:15:00+00:00,1768371300,1854.0,1856.0
2026-01-14 06:30:00+00:00,1768372200,1836.0,1837.98
2026-01-14 06:45:00+00:00,1768373100,1857.6,1859.6
2026-01-14 07:00:00+00:00,1768374000,1879.2,1881.23
2026-01-14 07:15:00+00:00,1768374900,1875.6,1877.62
2026-01-14 07:30:00+00:00,1768375800,1872.0,1874.02
2026-01-14 07:45:00+00:00,1768376700,1864.8,1866.82
2026-01-14 08:00:00+00:00,1768377600,1857.6,1859.61
2026-01-14 08:15:00+00:00,1768378500,1861.2,1863.21
2026-01-14 08:30:00+00:00,1768379400,1864.8,1866.81
2026-01-14 08:45:00+00:00,1768380300,1857.6,1859.6
2026-01-14 09:00:00+00:00,1768381200,1850.4,1852.4
2026-01-14 09:15:00+00:00,1768382100,1854.0,1856.0
2026-01-14 09:30:00+00:00,1768383000,1857.6,1859.61
2026-01-14 09:45:00+00:00,1768383900,1854.0,1856.0
2026-01-14 10:00:00+00:00,1768384800,1850.4,1852.4
2026-01-14 10:15:00+00:00,1768385700,1857.6,1859.6
2026-01-14 10:30:00+00:00,1768386600,1864.8,1866.81
2026-01-14 10:45:00+00:00,1768387500,1861.2,1863.2
2026-01-14 11:00:00+00:00,1768388400,1857.6,1859.6
2026-01-14 11:15:00+00:00,1768389300,1857.6,1859.6
2026-01-14 11:30:00+00:00,1768390200,1857.6,1859.6
2026-01-14 11:45:00+00:00,1768391100,1861.2,1863.2
2026-01-14 12:00:00+00:00,1768392000,1864.8,1866.8
2026-01-14 12:15:00+00:00,1768392900,1861.2,1863.18
2026-01-14 12:30:00+00:00,1768393800,1857.6,1859.57
2026-01-14 12:45:00+00:00,1768394700,1864.8,1866.76
2026-01-14 13:00:00+00:00,1768395600,1872.0,1873.95
2026-01-14 13:15:00+00:00,1768396500,1864.8,1866.71
2026-01-14 13:30:00+00:00,1768397400,1857.6,1859.47
2026-01-14 13:45:00+00:00,1768398300,1864.8,1866.62
2026-01-14 14:00:00+00:00,1768399200,1872.0,1873.77
2026-01-14 14:15:00+00:00,1768400100,1868.4,1870.08
2026-01-14 14:30:00+00:00,1768401000,1864.8,1866.38
2026-01-14 14:45:00+00:00,1768401900,1864.8,1866.24
2026-01-14 15:00:00+00:00,1768402800,1864.8,1866.11
2026-01-14 15:15:00+00:00,1768403700,1861.2,1862.32
2026-01-14 15:30:00+00:00,1768404600,1857.6,1858.52
2026-01-14 15:45:00+00:00,1768405500,1872.0,1872.67
2026-01-14 16:00:00+00:00,1768406400,1886.4,1886.82
2026-01-14 16:15:00+00:00,1768407300,1882.8,1882.9
2026-01-14 16:30:00+00:00,1768408200,1879.2,1878.98
2026-01-14 16:45:00+00:00,1768409100,1875.6,1875.02
2026-01-14 17:00:00+00:00,1768410000,1872.0,1871.05
2026-01-14 17:15:00+00:00,1768410900,1879.2,1877.84
2026-01-14 17:30:00+00:00,1768411800,1886.4,1884.64
2026-01-14 17:45:00+00:00,1768412700,1882.8,1880.63
2026-01-14 18:00:00+00:00,1768413600,1879.2,1876.62
2026-01-14 18:15:00+00:00,1768414500,1881.36,1879.04
2026-01-14 18:30:00+00:00,1768415400,1883.52,1881.46
2026-01-14 18:45:00+00:00,1768416300,1885.68,1883.87
2026-01-14 19:00:00+00:00,1768417200,1887.84,1886.29
2026-01-14 19:15:00+00:00,1768418100,1890.0,1888.71
2026-01-14 19:30:00+00:00,1768419000,1892.16,1891.13
2026-01-14 19:45:00+00:00,1768419900,1894.32,1893.55
2026-01-14 20:00:00+00:00,1768420800,1896.48,1895.96
2026-01-14 20:15:00+00:00,1768421700,1898.64,1898.38
2026-01-14 20:30:00+00:00,1768422600,1900.8,1900.8
2026-01-14 20:45:00+00:00,1768423500,1893.6,1893.6
2026-01-14 21:00:00+00:00,1768424400,1886.4,1886.4
2026-01-14 21:15:00+00:00,1768425300,1882.8,1882.8
2026-01-14 21:30:00+00:00,1768426200,1879.2,1879.2
2026-01-14 21:45:00+00:00,1768427100,1879.2,1879.2
2026-01-14 22:00:00+00:00,1768428000,1879.2,1879.2
2026-01-14 22:15:00+00:00,1768428900,1882.8,1882.8
2026-01-14 22:30:00+00:00,1768429800,1886.4,1886.4
2026-01-14 22:45:00+00:00,1768430700,1882.8,1882.8
2026-01-14 23:00:00+00:00,1768431600,1879.2,1879.2
2026-01-14 23:15:00+00:00,1768432500,1868.4,1868.4
2026-01-14 23:30:00+00:00,1768433400,1857.6,1857.6
2026-01-14 23:45:00+00:00,1768434300,1875.6,1875.6
2026-01-15 00:00:00+00:00,1768435200,1893.6,1893.6
2026-01-15 00:15:00+00:00,1768436100,1882.8,1882.8
2026-01-15 00:30:00+00:00,1768437000,1872.0,1872.0
2026-01-15 00:45:00+00:00,1768437900,1872.0,1872.0
2026-01-15 01:00:00+00:00,1768438800,1872.0,1872.0
2026-01-15 01:15:00+00:00,1768439700,1864.8,1864.8
2026-01-15 01:30:00+00:00,1768440600,1857.6,1857.6
2026-01-15 01:45:00+00:00,1768441500,1861.2,1861.2
2026-01-15 02:00:00+00:00,1768442400,1864.8,1864.8
2026-01-15 02:15:00+00:00,1768443300,1868.4,1868.4
2026-01-15 02:30:00+00:00,1768444200,1872.0,1872.0
2026-01-15 02:45:00+00:00,1768445100,1875.6,1875.6
2026-01-15 03:00:00+00:00,1768446000,1879.2,1879.2
2026-01-15 03:15:00+00:00,1768446900,1879.2,1879.2
2026-01-15 03:30:00+00:00,1768447800,1879.2,1879.2
2026-01-15 03:45:00+00:00,1768448700,1875.6,1875.6
2026-01-15 04:00:00+00:00,1768449600,1872.0,1872.0
2026-01-15 04:15:00+00:00,1768450500,1875.6,1875.6
2026-01-15 04:30:00+00:00,1768451400,1879.2,1879.2
2026-01-15 04:45:00+00:00,1768452300,1872.0,1872.0
2026-01-15 05:00:00+00:00,1768453200,1864.8,1864.8
2026-01-15 05:15:00+00:00,1768454100,1872.0,1872.0
2026-01-15 05:30:00+00:00,1768455000,1879.2,1879.2
2026-01-15 05:45:00+00:00,1768455900,1875.6,1875.6
2026-01-15 06:00:00+00:00,1768456800,1872.0,1872.0
2026-01-15 06:15:00+00:00,1768457700,1875.6,1875.6
2026-01-15 06:30:00+00:00,1768458600,1879.2,1879.2
2026-01-15 06:45:00+00:00,1768459500,1875.6,1875.6
2026-01-15 07:00:00+00:00,1768460400,1872.0,1872.0
2026-01-15 07:15:00+00:00,1768461300,1879.2,1879.2
2026-01-15 07:30:00+00:00,1768462200,1886.4,1886.4
2026-01-15 07:45:00+00:00,1768463100,1890.0,1890.0
2026-01-15 08:00:00+00:00,1768464000,1893.6,1893.6
2026-01-15 08:15:00+00:00,1768464900,1886.4,1886.4
2026-01-15 08:30:00+00:00,1768465800,1879.2,1879.2
2026-01-15 08:45:00+00:00,1768466700,1868.4,1868.4
2026-01-15 09:00:00+00:00,1768467600,1857.6,1857.6
2026-01-15 09:15:00+00:00,1768468500,1861.2,1861.2
2026-01-15 09:30:00+00:00,1768469400,1864.8,1864.8
2026-01-15 09:45:00+00:00,1768470300,1864.8,1864.8
2026-01-15 10:00:00+00:00,1768471200,1864.8,1864.8
2026-01-15 10:15:00+00:00,1768472100,1872.0,1872.0
2026-01-15 10:30:00+00:00,1768473000,1879.2,1879.2
2026-01-15 10:45:00+00:00,1768473900,1868.4,1868.4
2026-01-15 11:00:00+00:00,1768474800,1857.6,1857.6
2026-01-15 11:15:00+00:00,1768475700,1857.6,1857.6
2026-01-15 11:30:00+00:00,1768476600,1857.6,1857.6
2026-01-15 11:45:00+00:00,1768477500,1864.8,1864.8
2026-01-15 12:00:00+00:00,1768478400,1872.0,1872.0
2026-01-15 12:15:00+00:00,1768479300,1872.0,1872.0
2026-01-15 12:30:00+00:00,1768480200,1872.0,1872.0
2026-01-15 12:45:00+00:00,1768481100,1868.4,1868.4
2026-01-15 13:00:00+00:00,1768482000,1864.8,1864.8
2026-01-15 13:15:00+00:00,1768482900,1868.4,1868.4
2026-01-15 13:30:00+00:00,1768483800,1872.0,1872.0
2026-01-15 13:45:00+00:00,1768484700,1879.2,1879.2
2026-01-15 14:00:00+00:00,1768485600,1886.4,1886.4
2026-01-15 14:15:00+00:00,1768486500,1886.4,1886.4
2026-01-15 14:30:00+00:00,1768487400,1886.4,1886.4
2026-01-15 14:45:00+00:00,1768488300,1879.2,1879.2
2026-01-15 15:00:00+00:00,1768489200,1872.0,1872.0
2026-01-15 15:15:00+00:00,1768490100,1875.6,1875.6
2026-01-15 15:30:00+00:00,1768491000,1879.2,1879.2
2026-01-15 15:45:00+00:00,1768491900,1875.6,1875.6
2026-01-15 16:00:00+00:00,1768492800,1872.0,1872.0
2026-01-15 16:15:00+00:00,1768493700,1879.2,1879.2
2026-01-15 16:30:00+00:00,1768494600,1886.4,1886.4
2026-01-15 16:45:00+00:00,1768495500,1882.8,1882.8
2026-01-15 17:00:00+00:00,1768496400,1879.2,1879.2
2026-01-15 17:15:00+00:00,1768497300,1890.0,1890.0
2026-01-15 17:30:00+00:00,1768498200,1900.8,1900.8
2026-01-15 17:45:00+00:00,1768499100,1890.0,1890.0
2026-01-15 18:00:00+00:00,1768500000,1879.2,1879.2
2026-01-15 18:15:00+00:00,1768500900,1886.4,1886.4
2026-01-15 18:30:00+00:00,1768501800,1893.6,1893.6
2026-01-15 18:45:00+00:00,1768502700,1879.2,1879.2
2026-01-15 19:00:00+00:00,1768503600,1864.8,1864.8
2026-01-15 19:15:00+00:00,1768504500,1879.2,1879.2
2026-01-15 19:30:00+00:00,1768505400,1893.6,1893.6
2026-01-15 19:45:00+00:00,1768506300,1893.6,1893.6
2026-01-15 20:00:00+00:00,1768507200,1893.6,1893.6
2026-01-15 20:15:00+00:00,1768508100,1890.0,1890.0
2026-01-15 20:30:00+00:00,1768509000,1886.4,1886.4
2026-01-15 20:45:00+00:00,1768509900,1886.4,1886.4
2026-01-15 21:00:00+00:00,1768510800,1886.4,1886.4
2026-01-15 21:15:00+00:00,1768511700,1882.8,1882.8
2026-01-15 21:30:00+00:00,1768512600,1879.2,1879.2
2026-01-15 21:45:00+00:00,1768513500,1879.2,1879.2
2026-01-15 22:00:00+00:00,1768514400,1879.2,1879.2
2026-01-15 22:15:00+00:00,1768515300,1879.2,1879.2
2026-01-15 22:30:00+00:00,1768516200,1879.2,1879.2
2026-01-15 22:45:00+00:00,1768517100,1882.8,1882.8
2026-01-15 23:00:00+00:00,1768518000,1886.4,1886.4
2026-01-15 23:15:00+00:00,1768518900,1886.4,1886.4
2026-01-15 23:30:00+00:00,1768519800,1886.4,1886.4
2026-01-15 23:45:00+00:00,1768520700,1875.6,1875.6
2026-01-16 00:00:00+00:00,1768521600,1864.8,1864.8
2026-01-16 00:15:00+00:00,1768522500,1872.0,1872.0
2026-01-16 00:30:00+00:00,1768523400,1879.2,1879.2
2026-01-16 00:45:00+00:00,1768524300,1868.4,1868.4
2026-01-16 01:00:00+00:00,1768525200,1857.6,1857.6
2026-01-16 01:15:00+00:00,1768526100,1854.0,1854.0
2026-01-16 01:30:00+00:00,1768527000,1850.4,1850.4
2026-01-16 01:45:00+00:00,1768527900,1864.8,1864.8
2026-01-16 02:00:00+00:00,1768528800,1879.2,1879.2
2026-01-16 02:15:00+00:00,1768529700,1872.0,1872.0
2026-01-16 02:30:00+00:00,1768530600,1864.8,1864.8
2026-01-16 02:45:00+00:00,1768531500,1872.0,1872.0
2026-01-16 03:00:00+00:00,1768532400,1879.2,1879.2
2026-01-16 03:15:00+00:00,1768533300,1879.2,1879.2
2026-01-16 03:30:00+00:00,1768534200,1879.2,1879.2
2026-01-16 03:45:00+00:00,1768535100,1875.6,1875.6
2026-01-16 04:00:00+00:00,1768536000,1872.0,1872.0
2026-01-16 04:15:00+00:00,1768536900,1868.4,1868.4
2026-01-16 04:30:00+00:00,1768537800,1864.8,1864.8
2026-01-16 04:45:00+00:00,1768538700,1872.0,1872.0
2026-01-16 05:00:00+00:00,1768539600,1879.2,1879.2
2026-01-16 05:15:00+00:00,1768540500,1875.6,1875.6
2026-01-16 05:30:00+00:00,1768541400,1872.0,1872.0
2026-01-16 05:45:00+00:00,1768542300,1868.4,1868.4
2026-01-16 06:00:00+00:00,1768543200,1864.8,1864.8
2026-01-16 06:15:00+00:00,1768544100,1868.4,1868.4
2026-01-16 06:30:00+00:00,1768545000,1872.0,1872.0
2026-01-16 06:45:00+00:00,1768545900,1868.4,1868.4
2026-01-16 07:00:00+00:00,1768546800,1864.8,1864.8
2026-01-16 07:15:00+00:00,1768547700,1864.8,1864.8
2026-01-16 07:30:00+00:00,1768548600,1864.8,1864.8
2026-01-16 07:45:00+00:00,1768549500,1868.4,1868.4
2026-01-16 08:00:00+00:00,1768550400,1872.0,1872.0
2026-01-16 08:15:00+00:00,1768551300,1872.0,1872.0
2026-01-16 08:30:00+00:00,1768552200,1872.0,1872.0
2026-01-16 08:45:00+00:00,1768553100,1872.0,1872.0
2026-01-16 09:00:00+00:00,1768554000,1872.0,1872.0
2026-01-16 09:15:00+00:00,1768554900,1872.0,1872.0
2026-01-16 09:30:00+00:00,1768555800,1872.0,1872.0
2026-01-16 09:45:00+00:00,1768556700,1872.0,1872.0
2026-01-16 10:00:00+00:00,1768557600,1872.0,1872.0
2026-01-16 10:15:00+00:00,1768558500,1872.0,1872.0
2026-01-16 10:30:00+00:00,1768559400,1872.0,1872.0
2026-01-16 10:45:00+00:00,1768560300,1864.8,1864.8
2026-01-16 11:00:00+00:00,1768561200,1857.6,1857.6
2026-01-16 11:15:00+00:00,1768562100,1854.0,1854.0
2026-01-16 11:30:00+00:00,1768563000,1850.4,1850.4
2026-01-16 11:45:00+00:00,1768563900,1857.6,1857.6
2026-01-16 12:00:00+00:00,1768564800,1864.8,1864.8
2026-01-16 12:15:00+00:00,1768565700,1864.8,1864.8
2026-01-16 12:30:00+00:00,1768566600,1864.8,1864.8
2026-01-16 12:45:00+00:00,1768567500,1864.8,1864.8
2026-01-16 13:00:00+00:00,1768568400,1864.8,1864.8
2026-01-16 13:15:00+00:00,1768569300,1864.8,1864.8
2026-01-16 13:30:00+00:00,1768570200,1864.8,1864.8
2026-01-16 13:45:00+00:00,1768571100,1864.8,1864.8
2026-01-16 14:00:00+00:00,1768572000,1864.8,1864.8
2026-01-16 14:15:00+00:00,1768572900,1857.6,1857.6
2026-01-16 14:30:00+00:00,1768573800,1850.4,1850.4
2026-01-16 14:45:00+00:00,1768574700,1861.2,1861.2
2026-01-16 15:00:00+00:00,1768575600,1872.0,1872.0
2026-01-16 15:15:00+00:00,1768576500,1872.0,1872.0
2026-01-16 15:30:00+00:00,1768577400,1872.0,1872.0
2026-01-16 15:45:00+00:00,1768578300,1872.0,1872.0
2026-01-16 16:00:00+00:00,1768579200,1872.0,1872.0
2026-01-16 16:15:00+00:00,1768580100,1875.6,1875.6
2026-01-16 16:30:00+00:00,1768581000,1879.2,1879.2
2026-01-16 16:45:00+00:00,1768581900,1879.2,1879.2
2026-01-16 17:00:00+00:00,1768582800,1879.2,1879.2
2026-01-16 17:15:00+00:00,1768583700,1879.2,1879.2
2026-01-16 17:30:00+00:00,1768584600,1879.2,1879.2
2026-01-16 17:45:00+00:00,1768585500,1879.2,1879.2
2026-01-16 18:00:00+00:00,1768586400,1879.2,1879.2
2026-01-16 18:15:00+00:00,1768587300,1879.2,1879.2
2026-01-16 18:30:00+00:00,1768588200,1879.2,1879.2
2026-01-16 18:45:00+00:00,1768589100,1879.2,1879.2
2026-01-16 19:00:00+00:00,1768590000,1879.2,1879.2
2026-01-16 19:15:00+00:00,1768590900,1879.2,1879.2
2026-01-16 19:30:00+00:00,1768591800,1879.2,1879.2
2026-01-16 19:45:00+00:00,1768592700,1875.6,1875.6
2026-01-16 20:00:00+00:00,1768593600,1872.0,1872.0
2026-01-16 20:15:00+00:00,1768594500,1875.6,1875.6
2026-01-16 20:30:00+00:00,1768595400,1879.2,1879.2
2026-01-16 20:45:00+00:00,1768596300,1872.0,1872.0
2026-01-16 21:00:00+00:00,1768597200,1864.8,1864.8
2026-01-16 21:15:00+00:00,1768598100,1868.4,1868.4
2026-01-16 21:30:00+00:00,1768599000,1872.0,1872.0
2026-01-16 21:45:00+00:00,1768599900,1872.0,1872.0
2026-01-16 22:00:00+00:00,1768600800,1872.0,1872.0
2026-01-16 22:15:00+00:00,1768601700,1864.8,1864.8
2026-01-16 22:30:00+00:00,1768602600,1857.6,1857.6
2026-01-16 22:45:00+00:00,1768603500,1857.6,1857.6
2026-01-16 23:00:00+00:00,1768604400,1857.6,1857.6
2026-01-16 23:15:00+00:00,1768605300,1864.8,1864.8
2026-01-16 23:30:00+00:00,1768606200,1872.0,1872.0
2026-01-16 23:45:00+00:00,1768607100,1875.6,1875.6
2026-01-17 00:00:00+00:00,1768608000,1879.2,1879.2
2026-01-17 00:15:00+00:00,1768608900,1872.0,1872.0
2026-01-17 00:30:00+00:00,1768609800,1864.8,1864.8
2026-01-17 00:45:00+00:00,1768610700,1868.4,1868.4
2026-01-17 01:00:00+00:00,1768611600,1872.0,1872.0
