Fecha,PresionIntEalm,UnixTime,Cuentas,Cuentas_corr
2026-03-01 10:15:00,964.2800000000001,1772360550.94516,153.1329829351536,153.34895434599886
2026-03-01 10:30:00,964.0366666666667,1772361450.8667886,153.30592465753426,153.45117797968229
2026-03-01 10:45:00,963.9166666666666,1772362350.8020127,152.65592832764506,152.76573123769487
2026-03-01 11:00:00,963.7133333333333,1772363250.7267857,153.45257876712327,153.50363966505248
2026-03-01 11:15:00,963.5033333333334,1772364150.6812313,153.05678498293514,153.04663638950868
2026-03-01 11:30:00,963.38,1772365050.583002,154.13524315068494,154.08891064987256
2026-03-01 11:45:00,963.2533333333334,1772365950.5037467,153.44641638225258,153.36337704575809
2026-03-01 12:00:00,963.13,1772366850.404109,153.7526506849315,153.63343997153754
2026-03-01 12:15:00,962.91,1772367750.2964113,153.28040614334472,153.09755342633835
2026-03-01 12:30:00,962.8166666666666,1772368650.1997437,153.02634589041097,152.81669435261065
2026-03-01 12:45:00,962.6166666666667,1772369550.0646741,152.94337542662115,152.67580972902104
2026-03-01 13:00:00,962.4266666666666,1772370449.9865608,153.34737671232878,153.02385265444107
2026-03-01 13:15:00,962.2266666666666,1772371349.9358401,153.83882935153585,153.45594411358388
2026-03-01 13:30:00,962.0666666666666,1772372249.8774068,153.44768493150684,153.01924827925416
2026-03-01 13:45:00,961.9233333333333,1772373149.7792616,154.2283651877133,153.7558702707927
2026-03-01 14:00:00,961.7933333333334,1772374051.2356195,153.64567918088738,153.1371398389108
2026-03-01 14:15:00,961.5566666666667,1772374951.2046607,154.18203424657534,153.60263415052057
2026-03-01 14:30:00,961.4,1772375851.116961,155.17894539249147,154.54978783989372
2026-03-01 14:45:00,961.25,1772376751.0479321,154.7345787671233,154.06330855424716
2026-03-01 15:00:00,961.0766666666667,1772377650.9837587,155.3990853242321,154.6739846582886
2026-03-01 15:15:00,960.7966666666667,1772378550.9112375,154.7292910958904,153.9254056246509
2026-03-01 15:30:00,960.5600000000001,1772379450.853367,154.5339215017065,153.66193887045432
2026-03-01 15:45:00,960.3466666666667,1772380350.817087,155.07156506849313,154.13406036059618
2026-03-01 16:00:00,960.1066666666666,1772381250.7513492,154.1134300341297,153.11188291268112
2026-03-01 16:15:00,959.9433333333333,1772382150.6450932,153.95322260273971,152.90525766993656
2026-03-01 16:30:00,959.7600000000001,1772383050.5561278,154.83252218430033,153.72501495455234
2026-03-01 16:45:00,959.5099999999999,1772383950.4603066,154.66225,153.48303895535648
2026-03-01 17:00:00,959.4566666666666,1772384850.3548007,156.04133788395905,154.83592124932093
2026-03-01 17:15:00,959.2666666666668,1772385750.2876472,155.1356883561644,153.88170652418415
2026-03-01 17:30:00,959.2199999999999,1772386650.1924992,155.43666894197952,154.16658420183742
2026-03-01 17:45:00,959.1933333333333,1772387550.1287026,154.6836095890411,153.41190508687052
2026-03-01 18:00:00,959.1933333333333,1772388450.0244465,154.34193515358362,153.07303966859982
2026-03-01 18:15:00,959.11,1772389349.9308503,156.5219691780822,155.21057396781924
2026-03-01 18:30:00,959.13,1772390249.8301663,154.26968600682596,152.98297444677925
2026-03-01 18:45:00,959.0799999999999,1772391151.305734,155.5359215017065,154.22399672166802
2026-03-01 19:00:00,959.0266666666666,1772392051.2542229,154.94629452054795,153.62377516757334
