2026  18  4 38   695.0   3.00  169494.  2.90   0.63
2026  18  4 39   682.4   2.94  207046.  2.74   0.68
2026  18  4 40   682.4   2.94  207046.  2.74   0.68
2026  18  4 41 99999.9 999.99 9999999. 99.99 999.99
2026  18  4 42 99999.9 999.99 9999999. 99.99 999.99
2026  18  4 43 99999.9 999.99 9999999. 99.99 999.99
2026  18  4 44   621.7   2.54  197835.  1.96   0.59
2026  18  4 45   623.8   2.56  203205.  1.99   0.60
2026  18  4 46   628.7   2.65  213626.  2.09   0.65
2026  18  4 47   630.9   2.67  171874.  2.13   0.57
2026  18  4 48   617.3   2.56  134784.  1.95   0.47
2026  18  4 49   617.3   2.56  134784.  1.95   0.47
2026  18  4 50 99999.9 999.99 9999999. 99.99 999.99
2026  18  4 51   604.4   2.48  268351.  1.81   0.70
2026  18  4 52   617.1   2.67  198899.  2.03   0.62
2026  18  4 53   628.0   2.88  172252.  2.27   0.61
2026  18  4 54   622.5   2.60  142684.  2.02   0.49
2026  18  4 55   623.6   2.62  149245.  2.04   0.51
2026  18  4 56   627.3   2.70  170055.  2.12   0.56
2026  18  4 57 99999.9 999.99 9999999. 99.99 999.99
2026  18  4 58   663.4   3.23  176481.  2.84   0.70
2026  18  4 59   665.6   3.23  164936.  2.86   0.66
2026  18  5  0   666.1   2.86  161085.  2.54   0.58
2026  18  5  1   666.1   2.77  161085.  2.46   0.56
2026  18  5  2 99999.9 999.99 9999999. 99.99 999.99
2026  18  5  3   625.7   2.78  126354.  2.18   0.48
2026  18  5  4   632.6   2.86  133826.  2.29   0.51
2026  18  5  5   642.3   2.96  144431.  2.44   0.54
2026  18  5  6   645.7   3.07  147642.  2.56   0.57
2026  18  5  7   645.7   3.07  147642.  2.56   0.57
2026  18  5  8 99999.9 999.99 9999999. 99.99 999.99
2026  18  5  9 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 10 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 11   643.1   2.81  145854.  2.32   0.52
2026  18  5 12   643.1   2.81  145854.  2.32   0.52
2026  18  5 13   643.1   2.81  145854.  2.32   0.51
2026  18  5 14   639.4   3.08  159217.  2.52   0.60
2026  18  5 15   639.4   3.08  159217.  2.52   0.61
2026  18  5 16   634.4   3.13  176418.  2.52   0.64
2026  18  5 17   634.4   3.13  176418.  2.52   0.66
2026  18  5 18   640.3   3.21  182374.  2.63   0.69
2026  18  5 19   647.6   3.31  189728.  2.78   0.75
2026  18  5 20   647.6   3.31  189728.  2.78   0.71
2026  18  5 21   630.5   3.00  171874.  2.39   0.61
2026  18  5 22   632.0   3.03  172472.  2.42   0.62
2026  18  5 23   642.1   3.21  176418.  2.65   0.69
2026  18  5 24   638.4   2.83  151418.  2.31   0.54
2026  18  5 25   638.0   2.79  148840.  2.27   0.53
2026  18  5 26   642.1   3.07  166753.  2.53   0.63
2026  18  5 27   642.1   3.07  166753.  2.53   0.62
2026  18  5 28 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 29   657.4   3.00  167389.  2.59   0.62
2026  18  5 30   657.4   3.00  167389.  2.59   0.62
2026  18  5 31 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 32 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 33 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 34 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 35 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 36 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 37 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 38 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 39 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 40   655.6   3.18  123058.  2.73   0.51
2026  18  5 41   655.6   3.18  123058.  2.73   0.51
2026  18  5 42 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 43 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 44 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 45 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 46 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 47 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 48 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 49 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 50 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 51 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 52 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 53 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 54 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 55 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 56 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 57 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 58 99999.9 999.99 9999999. 99.99 999.99
2026  18  5 59 99999.9 999.99 9999999. 99.99 999.99
2026  18  6  0 99999.9 999.99 9999999. 99.99 999.99
2026  18  6  1 99999.9 999.99 9999999. 99.99 999.99
2026  18  6  2 99999.9 999.99 9999999. 99.99 999.99
2026  18  6  3 99999.9 999.99 9999999. 99.99 999.99
2026  18  6  4 99999.9 999.99 9999999. 99.99 999.99
2026  18  6  5 99999.9 999.99 9999999. 99.99 999.99
2026  18  6  6 99999.9 999.99 9999999. 99.99 999.99
2026  18  6  7 99999.9 999.99 9999999. 99.99 999.99
2026  18  6  8 99999.9 999.99 9999999. 99.99 999.99
2026  18  6  9 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 10 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 11 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 12 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 13 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 14 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 15 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 16 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 17 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 18 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 19 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 20 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 21   626.4   2.20   87822.  1.73   0.29
2026  18  6 22   626.4   2.20   87822.  1.73   0.29
2026  18  6 23   626.4   2.20   87822.  1.73   0.29
2026  18  6 24 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 25   611.0   2.99  150646.  2.23   0.50
2026  18  6 26   611.0   2.99  150646.  2.23   0.51
2026  18  6 27   612.1   2.92  144598.  2.19   0.48
2026  18  6 28   618.6   2.53  109278.  1.94   0.37
2026  18  6 29   622.7   2.41  113603.  1.87   0.36
2026  18  6 30   623.5   2.39  114481.  1.86   0.36
2026  18  6 31 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 32   625.2   2.58  126907.  2.02   0.41
2026  18  6 33   625.2   2.58  126907.  2.02   0.41
2026  18  6 34   626.2   2.42  117261.  1.90   0.37
2026  18  6 35   626.8   2.35  113034.  1.85   0.35
2026  18  6 36   635.0   2.53  118731.  2.04   0.38
2026  18  6 37   635.0   2.53  118731.  2.04   0.38
2026  18  6 38 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 39 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 40 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 41 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 42 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 43 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 44   623.0   2.51   95353.  1.95   0.33
2026  18  6 45   623.0   2.51   95353.  1.95   0.33
2026  18  6 46   627.2   2.66  103590.  2.09   0.37
2026  18  6 47   628.6   2.71  106214.  2.14   0.37
2026  18  6 48 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 49 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 50 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 51 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 52   636.4   2.73  102518.  2.21   0.37
2026  18  6 53   636.9   2.47   90252.  2.00   0.32
2026  18  6 54   644.2   2.01   75232.  1.67   0.24
2026  18  6 55   649.2   2.69  104699.  2.27   0.37
2026  18  6 56   649.2   2.69  104699.  2.27   0.37
2026  18  6 57 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 58 99999.9 999.99 9999999. 99.99 999.99
2026  18  6 59 99999.9 999.99 9999999. 99.99 999.99
2026  18  7  0 99999.9 999.99 9999999. 99.99 999.99
2026  18  7  1   628.9   2.49   87362.  1.97   0.31
2026  18  7  2   628.9   2.49   87362.  1.97   0.31
2026  18  7  3   628.9   2.49   87362.  1.97   0.31
2026  18  7  4 99999.9 999.99 9999999. 99.99 999.99
2026  18  7  5 99999.9 999.99 9999999. 99.99 999.99
2026  18  7  6   609.6   2.58   82377.  1.92   0.31
2026  18  7  7   609.6   2.58   82377.  1.92   0.31
2026  18  7  8   609.6   2.58   82377.  1.92   0.31
2026  18  7  9 99999.9 999.99 9999999. 99.99 999.99
2026  18  7 10   594.8   2.37   75816.  1.68   0.28
2026  18  7 11   594.9   2.37   75897.  1.68   0.28
2026  18  7 12   605.4   2.55   92202.  1.87   0.32
2026  18  7 13   605.6   2.55   92493.  1.87   0.33
2026  18  7 14   615.5   2.50   91079.  1.89   0.32
2026  18  7 15   615.5   2.50   91079.  1.89   0.32
2026  18  7 16   619.3   2.78  116541.  2.13   0.39
2026  18  7 17   617.1   2.73  109537.  2.08   0.38
2026  18  7 18   621.9   2.71  108596.  2.10   0.37
2026  18  7 19   615.3   2.56   96317.  1.94   0.33
2026  18  7 20   615.3   2.56   96321.  1.94   0.33
2026  18  7 21   614.1   2.62   98257.  1.98   0.34
2026  18  7 22   614.1   2.62   98257.  1.98   0.35
2026  18  7 23 99999.9 999.99 9999999. 99.99 999.99
2026  18  7 24 99999.9 999.99 9999999. 99.99 999.99
2026  18  7 25 99999.9 999.99 9999999. 99.99 999.99
2026  18  7 26 99999.9 999.99 9999999. 99.99 999.99
2026  18  7 27 99999.9 999.99 9999999. 99.99 999.99
2026  18  7 28 99999.9 999.99 9999999. 99.99 999.99
2026  18  7 29 99999.9 999.99 9999999. 99.99 999.99
2026  18  7 30 99999.9 999.99 9999999. 99.99 999.99
2026  18  7 31 99999.9 999.99 9999999. 99.99 999.99
2026  18  7 32 99999.9 999.99 9999999. 99.99 999.99
2026  18  7 33 99999.9 999.99 9999999. 99.99 999.99
2026  18  7 34 99999.9 999.99 9999999. 99.99 999.99
2026  18  7 35 99999.9 999.99 9999999. 99.99 999.99
2026  18  7 36   585.7   2.65   99235.  1.82   0.35
2026  18  7 37   591.4   2.61   95441.  1.83   0.34
2026  18  7 38   595.1   2.59   92967.  1.83   0.33
